network,registered_country_geoname_id
193.3.17.0/24,2017370
193.3.18.0/23,241170
193.3.20.0/24,690791
193.3.21.0/24,3017382
193.3.22.0/24,241170
193.3.24.0/24,3017382
193.3.25.0/24,2623032
193.3.26.0/24,2635167
193.3.27.0/24,2750405
193.3.29.0/24,2658434
193.3.30.0/24,453733
193.3.31.0/24,130758
193.3.32.0/24,298795
193.3.33.0/24,2750405
193.3.34.0/24,2635167
193.3.35.0/24,298795
193.3.36.0/24,2623032
193.3.37.0/24,286963
193.3.38.0/24,798544
193.3.39.0/24,2623032
193.3.40.0/24,2017370
193.3.41.0/24,298795
193.3.42.0/24,2017370
193.3.43.0/24,2635167
193.3.45.0/24,2921044
193.3.46.0/24,2635167
193.3.47.0/24,2623032
193.3.48.0/24,2510769
193.3.49.0/24,2623032
193.3.50.0/24,3175395
193.3.51.0/24,798544
193.3.52.0/24,298795
193.3.53.0/24,6252001
193.3.55.0/24,798549
193.3.56.0/26,2921044
193.3.57.0/24,3175395
193.3.58.0/24,798544
193.3.59.0/24,3190538
193.3.60.0/23,2623032
193.3.63.0/24,732800
193.3.64.0/18,2623032
193.3.128.0/24,2921044
193.3.129.0/24,2510769
193.3.130.0/23,2623032
193.3.136.0/24,2017370
193.3.137.0/24,99237
193.3.138.0/23,2623032
193.3.158.0/24,2782113
193.3.159.0/24,2623032
193.3.160.0/24,2635167
193.3.161.0/24,798544
193.3.163.0/24,2750405
193.3.164.0/24,690791
193.3.165.0/24,2635167
193.3.166.0/24,798544
193.3.167.0/24,298795
193.3.168.0/24,2750405
193.3.170.0/24,241170
193.3.171.0/24,2750405
193.3.172.0/24,2635167
193.3.173.0/24,2921044
193.3.175.0/24,2750405
193.3.176.0/24,597427
193.3.177.0/24,2635167
193.3.178.0/24,6252001
193.3.179.0/24,2017370
193.3.180.0/23,2750405
193.3.182.0/24,130758
193.3.183.0/24,660013
193.3.184.0/23,2017370
193.3.186.0/24,2750405
193.3.188.0/24,2017370
193.3.189.0/24,2750405
193.3.190.0/24,3017382
193.3.191.0/24,2635167
193.3.192.0/19,2623032
193.3.230.0/24,2017370
193.3.231.0/24,130758
193.3.232.0/24,2510769
193.3.233.0/24,2623032
193.3.239.0/24,3042142
193.3.240.0/24,2921044
193.3.241.0/24,798544
193.3.242.0/24,3057568
193.3.243.0/24,3144096
193.3.244.0/23,3175395
193.3.246.0/23,2623032
193.3.255.0/24,130758
193.4.0.0/16,2629691
193.5.0.0/24,2658434
193.5.1.0/24,241170
193.5.2.0/23,2658434
193.5.10.0/23,597427
193.5.12.0/22,2658434
193.5.16.0/26,390903
193.5.20.0/22,2658434
193.5.24.0/24,1819730
193.5.26.0/23,3042058
193.5.28.0/24,241170
193.5.29.0/24,2658434
193.5.31.0/24,3175395
193.5.32.0/22,2658434
193.5.39.0/24,3175395
193.5.40.0/24,2658434
193.5.41.0/24,3175395
193.5.42.0/23,2658434
193.5.46.0/23,1819730
193.5.48.0/20,2658434
193.5.64.0/23,241170
193.5.66.0/23,2658434
193.5.120.0/24,3175395
193.5.121.0/24,2658434
193.5.125.0/24,241170
193.5.126.0/23,2658434
193.5.128.0/20,2750405
193.5.144.0/24,2635167
193.5.145.0/24,2802361
193.5.146.0/24,2921044
193.5.147.0/24,2750405
193.5.149.0/24,99237
193.5.150.0/24,2510769
193.5.151.0/24,2921044
193.5.152.0/21,2658434
193.5.250.0/23,241170
193.5.252.0/23,2658434
193.5.255.0/24,241170
193.6.0.0/16,719819
193.7.0.0/17,2921044
193.7.160.0/21,2017370
193.7.168.0/21,2921044
193.7.192.0/23,2635167
193.7.196.0/22,1819730
193.7.200.0/24,290557
193.7.204.0/22,2635167
193.7.208.0/22,719819
193.7.212.0/22,3017382
193.7.216.0/22,2017370
193.7.220.0/22,6254930
193.7.224.0/19,2921044
193.8.0.0/24,2017370
193.8.1.0/24,241170
193.8.2.0/23,798544
193.8.4.0/22,732800
193.8.8.0/24,241170
193.8.9.0/24,2658434
193.8.12.0/22,1522867
193.8.16.0/20,2658434
193.8.32.0/22,2661886
193.8.36.0/22,2623032
193.8.40.0/22,2658434
193.8.45.0/24,798544
193.8.46.0/23,690791
193.8.48.0/22,2658434
193.8.54.0/23,798544
193.8.56.0/24,241170
193.8.57.0/24,798544
193.8.58.0/23,2658434
193.8.61.0/24,798544
193.8.62.0/23,587116
193.8.64.0/22,2658434
193.8.68.0/22,2921044
193.8.72.0/23,587116
193.8.74.0/24,2017370
193.8.75.0/24,1819730
193.8.76.0/23,2658434
193.8.78.0/23,690791
193.8.80.0/22,6252001
193.8.84.0/23,3057568
193.8.86.0/23,3077311
193.8.88.0/22,2658434
193.8.92.0/23,3057568
193.8.94.0/24,241170
193.8.95.0/24,130758
193.8.96.0/20,2658434
193.8.112.0/23,2510769
193.8.116.0/22,3017382
193.8.120.0/22,2510769
193.8.124.0/23,2921044
193.8.126.0/24,2661886
193.8.127.0/24,241170
193.8.128.0/21,2658434
193.8.138.0/24,241170
193.8.139.0/24,130758
193.8.140.0/23,2658434
193.8.143.0/24,3017382
193.8.144.0/20,2658434
193.8.164.0/24,290557
193.8.165.0/24,2658434
193.8.167.0/24,290557
193.8.168.0/23,2921044
193.8.170.0/24,2658434
193.8.171.0/24,290557
193.8.172.0/24,6252001
193.8.174.0/24,2658434
193.8.175.0/24,290557
193.8.176.0/22,2658434
193.8.182.0/23,798544
193.8.184.0/22,732800
193.8.188.0/23,2921044
193.8.190.0/23,2658434
193.8.192.0/24,2921044
193.8.193.0/24,2658434
193.8.194.0/23,6252001
193.8.196.0/22,2658434
193.8.201.0/24,2017370
193.8.202.0/24,2921044
193.8.203.0/24,6252001
193.8.204.0/24,3017382
193.8.205.0/24,2921044
193.8.206.0/23,3017382
193.8.208.0/22,2017370
193.8.212.0/23,2921044
193.8.215.0/24,241170
193.8.216.0/22,2510769
193.8.220.0/23,3017382
193.8.222.0/23,2658434
193.8.224.0/22,3017382
193.8.228.0/23,2635167
193.8.230.0/24,2658434
193.8.231.0/24,241170
193.8.232.0/23,2635167
193.8.234.0/24,241170
193.8.235.0/24,2658434
193.8.236.0/23,798544
193.8.238.0/24,241170
193.8.239.0/24,2658434
193.8.240.0/22,2635167
193.8.244.0/24,2510769
193.8.245.0/24,2658434
193.8.246.0/24,597427
193.8.247.0/24,2510769
193.8.248.0/24,2658434
193.8.249.0/24,2510769
193.8.250.0/24,102358
193.8.251.0/24,2658434
193.8.255.0/24,2510769
193.9.0.0/21,2635167
193.9.8.0/22,2802361
193.9.12.0/24,2661886
193.9.15.0/24,2635167
193.9.16.0/24,597427
193.9.17.0/24,2017370
193.9.18.0/24,3175395
193.9.19.0/24,3190538
193.9.20.0/24,2017370
193.9.21.0/24,3190538
193.9.22.0/24,2017370
193.9.23.0/24,2750405
193.9.26.0/24,2635167
193.9.27.0/24,2658434
193.9.28.0/24,690791
193.9.29.0/24,2635167
193.9.30.0/23,798544
193.9.32.0/24,2921044
193.9.36.0/24,3077311
193.9.44.0/22,1880251
193.9.48.0/24,614540
193.9.49.0/24,2921044
193.9.50.0/24,6252001
193.9.51.0/24,614540
193.9.52.0/22,3190538
193.9.56.0/22,6252001
193.9.60.0/22,2017370
193.9.64.0/19,660013
193.9.112.0/24,798549
193.9.116.0/22,2921044
193.9.120.0/24,458258
193.9.121.0/24,798544
193.9.122.0/24,2658434
193.9.123.0/24,798544
193.9.124.0/24,2750405
193.9.125.0/24,798544
193.9.126.0/24,290557
193.9.127.0/24,798544
193.9.128.0/20,2960313
193.9.148.0/22,2661886
193.9.152.0/22,798549
193.9.156.0/23,2017370
193.9.158.0/24,690791
193.9.159.0/24,2623032
193.9.240.0/21,2017370
193.9.248.0/24,2635167
193.9.249.0/24,2921044
193.9.250.0/24,798544
193.9.251.0/24,2017370
193.9.252.0/23,2782113
193.9.254.0/24,2623032
193.9.255.0/24,2635167
193.10.0.0/16,2661886
193.16.0.0/24,2635167
193.16.1.0/24,2921044
193.16.2.0/24,2635167
193.16.3.0/24,2921044
193.16.8.0/24,2782113
193.16.12.0/22,3077311
193.16.16.0/20,2921044
193.16.32.0/22,453733
193.16.36.0/22,2921044
193.16.40.0/23,2017370
193.16.42.0/24,2635167
193.16.43.0/24,2510769
193.16.44.0/24,2658434
193.16.45.0/24,690791
193.16.46.0/24,719819
193.16.47.0/24,798544
193.16.48.0/20,2921044
193.16.96.0/24,2562770
193.16.97.0/24,2921044
193.16.98.0/24,2750405
193.16.99.0/24,798544
193.16.100.0/25,3703430
193.16.101.0/24,690791
193.16.102.0/24,732800
193.16.103.0/24,2264397
193.16.104.0/24,3077311
193.16.105.0/24,690791
193.16.106.0/24,2635167
193.16.107.0/24,798544
193.16.108.0/24,2635167
193.16.109.0/24,3190538
193.16.110.0/24,2635167
193.16.111.0/24,617790
193.16.112.0/20,2921044
193.16.144.0/24,798549
193.16.145.0/24,2635167
193.16.146.0/24,2623032
193.16.147.0/24,294640
193.16.148.0/24,798549
193.16.149.0/24,2635167
193.16.151.0/24,2510769
193.16.152.0/24,3190538
193.16.153.0/24,2510769
193.16.154.0/24,2750405
193.16.155.0/24,2782113
193.16.156.0/24,2510769
193.16.158.0/24,690791
193.16.159.0/24,3017382
193.16.160.0/20,2921044
193.16.186.0/23,3017382
193.16.192.0/20,2921044
193.16.208.0/23,2017370
193.16.211.0/24,2658434
193.16.212.0/24,2921044
193.16.213.0/25,3017382
193.16.214.0/23,2921044
193.16.216.0/24,2510769
193.16.217.0/24,2658434
193.16.218.0/24,798549
193.16.219.0/24,390903
193.16.220.0/24,2658434
193.16.221.0/24,3017382
193.16.222.0/23,2921044
193.16.229.0/24,798544
193.16.230.0/23,2921044
193.16.232.0/24,2017370
193.16.233.0/24,690791
193.16.234.0/24,2750405
193.16.235.0/24,2921044
193.16.236.0/24,3017382
193.16.237.0/24,2782113
193.16.238.0/24,294640
193.16.239.0/24,3017382
193.16.240.0/24,798544
193.16.241.0/24,2658434
193.16.242.0/24,2782113
193.16.243.0/24,2510769
193.16.244.0/24,2782113
193.16.245.0/24,2921044
193.16.246.0/24,732800
193.16.247.0/24,690791
193.16.248.0/22,2921044
193.16.255.0/24,798544
193.17.0.0/24,2264397
193.17.1.0/24,3190538
193.17.2.0/23,2921044
193.17.4.0/22,298795
193.17.8.0/22,2921044
193.17.12.0/24,2635167
193.17.13.0/24,3017382
193.17.14.0/24,798544
193.17.15.0/24,2921044
193.17.19.0/24,3017382
193.17.20.0/22,2921044
193.17.24.0/24,2658434
193.17.25.0/24,2921044
193.17.26.0/24,2658434
193.17.27.0/24,2921044
193.17.32.0/24,3175395
193.17.33.0/24,2658434
193.17.34.0/24,2921044
193.17.35.0/24,7626844
193.17.36.0/22,3042142
193.17.41.0/24,798544
193.17.42.0/24,294640
193.17.43.0/24,2635167
193.17.44.0/24,690791
193.17.45.0/24,3175395
193.17.46.0/24,690791
193.17.47.0/24,3077311
193.17.48.0/22,2921044
193.17.52.0/24,2017370
193.17.53.0/24,248816
193.17.54.0/24,798544
193.17.55.0/24,2658434
193.17.56.0/22,2186224
193.17.60.0/22,2921044
193.17.64.0/24,2658434
193.17.65.0/24,2017370
193.17.66.0/24,2510769
193.17.67.0/24,2661886
193.17.68.0/24,6252001
193.17.69.0/24,690791
193.17.70.0/24,719819
193.17.71.0/24,798544
193.17.72.0/24,2661886
193.17.73.0/24,3017382
193.17.74.0/24,294640
193.17.75.0/24,690791
193.17.76.0/24,2658434
193.17.77.0/24,2921044
193.17.78.0/24,617790
193.17.79.0/24,3042058
193.17.80.0/22,3175395
193.17.84.0/24,798544
193.17.85.0/24,2658434
193.17.86.0/23,2635167
193.17.88.0/24,1819730
193.17.89.0/24,2635167
193.17.90.0/24,2658434
193.17.91.0/24,2921044
193.17.92.0/23,2017370
193.17.94.0/24,2635167
193.17.95.0/24,3017382
193.17.96.0/20,2921044
193.17.128.0/19,2635167
193.17.170.0/24,2017370
193.17.171.0/24,2921044
193.17.172.0/24,798544
193.17.173.0/24,630336
193.17.174.0/24,798544
193.17.175.0/24,719819
193.17.176.0/23,2635167
193.17.178.0/24,2921044
193.17.179.0/24,719819
193.17.180.0/23,2510769
193.17.184.0/24,798544
193.17.185.0/24,2921044
193.17.187.0/24,2635167
193.17.188.0/22,163843
193.17.192.0/24,3017382
193.17.193.0/24,719819
193.17.194.0/24,2658434
193.17.195.0/24,798549
193.17.196.0/24,3017382
193.17.197.0/24,2921044
193.17.198.0/24,2635167
193.17.199.0/24,2658434
193.17.200.0/24,798544
193.17.201.0/24,2658434
193.17.202.0/24,2661886
193.17.203.0/24,798544
193.17.204.0/24,2921044
193.17.205.0/24,690791
193.17.206.0/24,2623032
193.17.207.0/24,2661886
193.17.208.0/24,690791
193.17.209.0/24,3017382
193.17.210.0/24,2635167
193.17.211.0/24,2661886
193.17.212.0/24,798544
193.17.213.0/24,2017370
193.17.214.0/24,798544
193.17.215.0/24,2287781
193.17.216.0/23,690791
193.17.218.0/24,2661886
193.17.219.0/24,3175395
193.17.220.0/24,719819
193.17.221.0/24,2921044
193.17.222.0/24,2782113
193.17.223.0/24,798544
193.17.224.0/24,2635167
193.17.225.0/24,2921044
193.17.226.0/24,2635167
193.17.227.0/24,3190538
193.17.229.0/24,732800
193.17.230.0/24,2921044
193.17.231.0/24,2635167
193.17.232.0/21,2921044
193.17.248.0/22,3077311
193.17.252.0/24,2782113
193.17.253.0/24,2635167
193.17.254.0/24,2921044
193.17.255.0/24,2635167
193.18.0.0/16,2921044
193.19.32.0/19,3017382
193.19.64.0/23,3144096
193.19.66.0/23,2017370
193.19.72.0/23,6254930
193.19.74.0/23,690791
193.19.76.0/23,3017382
193.19.78.0/23,2623032
193.19.80.0/23,2661886
193.19.82.0/23,2017370
193.19.84.0/22,690791
193.19.88.0/23,2635167
193.19.90.0/23,102358
193.19.92.0/23,2782113
193.19.94.0/23,2658434
193.19.96.0/23,6254930
193.19.98.0/24,2960313
193.19.99.0/24,597427
193.19.100.0/22,2017370
193.19.104.0/23,798544
193.19.106.0/24,2750405
193.19.110.0/23,2017370
193.19.112.0/23,2960313
193.19.114.0/23,2921044
193.19.116.0/22,2017370
193.19.120.0/23,2782113
193.19.122.0/23,798544
193.19.126.0/23,2017370
193.19.128.0/22,2921044
193.19.132.0/22,2017370
193.19.136.0/22,660013
193.19.140.0/22,798544
193.19.144.0/23,130758
193.19.146.0/24,2661886
193.19.147.0/24,732800
193.19.148.0/22,2510769
193.19.152.0/22,690791
193.19.156.0/22,2635167
193.19.160.0/22,2921044
193.19.164.0/22,798544
193.19.168.0/22,2017370
193.19.172.0/22,732800
193.19.176.0/22,3077311
193.19.180.0/22,2921044
193.19.184.0/22,690791
193.19.188.0/24,2635167
193.19.189.0/24,2017370
193.19.192.0/22,798549
193.19.196.0/22,2635167
193.19.200.0/22,3175395
193.19.204.0/24,798549
193.19.208.0/22,3017382
193.19.212.0/22,798544
193.19.216.0/22,3017382
193.19.220.0/22,3202326
193.19.224.0/22,6252001
193.19.228.0/22,690791
193.19.232.0/22,357994
193.19.236.0/22,2921044
193.19.240.0/22,690791
193.19.244.0/22,102358
193.19.248.0/22,798544
193.19.252.0/22,690791
193.20.0.0/15,2921044
193.22.1.0/25,2635167
193.22.2.0/23,2921044
193.22.5.0/24,660013
193.22.6.0/24,2017370
193.22.7.0/24,3017382
193.22.8.0/22,2921044
193.22.12.0/24,298795
193.22.13.0/24,2623032
193.22.14.0/23,3017382
193.22.16.0/22,2921044
193.22.20.0/24,130758
193.22.21.0/24,2750405
193.22.22.0/24,798544
193.22.23.0/24,2921044
193.22.28.0/24,798544
193.22.29.0/24,2921044
193.22.30.0/24,146669
193.22.31.0/24,3202326
193.22.32.0/19,2921044
193.22.80.0/24,2635167
193.22.81.0/24,798544
193.22.82.0/24,2782113
193.22.83.0/24,798544
193.22.84.0/24,690791
193.22.85.0/24,2782113
193.22.86.0/24,2635167
193.22.88.0/24,2017370
193.22.89.0/24,2635167
193.22.90.0/24,3175395
193.22.91.0/24,798544
193.22.92.0/24,3017382
193.22.93.0/24,798549
193.22.94.0/24,3144096
193.22.95.0/24,798549
193.22.96.0/22,690791
193.22.100.0/23,2921044
193.22.102.0/24,2750405
193.22.103.0/24,732800
193.22.104.0/23,2782113
193.22.106.0/27,2635167
193.22.107.0/24,3017382
193.22.108.0/24,2661886
193.22.109.0/24,2921044
193.22.119.0/24,2510769
193.22.120.0/21,2921044
193.22.128.0/23,3017382
193.22.131.0/24,6254930
193.22.132.0/22,2750405
193.22.136.0/22,3175395
193.22.140.0/24,690791
193.22.141.0/24,2661886
193.22.142.0/24,2658434
193.22.143.0/24,3017382
193.22.144.0/23,2921044
193.22.148.0/22,2017370
193.22.152.0/24,1880251
193.22.153.0/24,2921044
193.22.156.0/24,2782113
193.22.160.0/22,2921044
193.22.165.0/24,2510769
193.22.166.0/23,2921044
193.22.168.0/24,2661886
193.22.169.0/24,798544
193.22.170.0/24,2661886
193.22.171.0/24,2658434
193.22.172.0/24,285570
193.22.173.0/24,798549
193.22.174.0/24,2921044
193.22.175.0/24,798544
193.22.176.0/20,2921044
193.22.224.0/22,3017382
193.22.228.0/24,290557
193.22.232.0/21,2921044
193.22.240.0/23,798544
193.22.242.0/24,2017370
193.22.243.0/24,2635167
193.22.244.0/24,2017370
193.22.245.0/24,2635167
193.22.246.0/23,798544
193.22.248.0/24,732800
193.22.249.0/24,102358
193.22.250.0/24,3144096
193.22.251.0/24,2921044
193.22.252.0/24,798544
193.22.253.0/24,2921044
193.22.254.0/24,798544
193.22.255.0/24,2921044
193.23.0.0/23,2658434
193.23.2.0/24,2921044
193.23.3.0/24,2017370
193.23.4.0/22,798549
193.23.8.0/21,2921044
193.23.16.0/22,7626836
193.23.20.0/22,660013
193.23.24.0/22,2661886
193.23.28.0/22,3017382
193.23.32.0/24,2921044
193.23.46.0/23,2658434
193.23.48.0/24,798544
193.23.49.0/24,3190538
193.23.50.0/24,2017370
193.23.51.0/24,798544
193.23.52.0/24,3017382
193.23.53.0/24,690791
193.23.54.0/24,798544
193.23.55.0/24,2017370
193.23.56.0/24,2921044
193.23.57.0/24,2661886
193.23.58.0/24,690791
193.23.59.0/24,597427
193.23.60.0/24,2750405
193.23.61.0/24,798544
193.23.62.0/24,3190538
193.23.63.0/24,798544
193.23.64.0/19,2921044
193.23.112.0/23,2750405
193.23.114.0/24,3175395
193.23.115.0/24,2802361
193.23.116.0/24,2635167
193.23.117.0/24,2661886
193.23.118.0/24,2750405
193.23.119.0/24,2921044
193.23.120.0/24,6252001
193.23.121.0/24,3017382
193.23.122.0/24,690791
193.23.123.0/24,3017382
193.23.124.0/24,2635167
193.23.125.0/24,2750405
193.23.126.0/23,2921044
193.23.128.0/22,2750405
193.23.132.0/24,660013
193.23.133.0/24,2635167
193.23.134.0/24,2921044
193.23.135.0/24,2510769
193.23.136.0/24,2635167
193.23.137.0/24,3190538
193.23.138.0/23,719819
193.23.140.0/24,690791
193.23.141.0/24,2921044
193.23.142.0/24,2017370
193.23.143.0/24,2750405
193.23.144.0/22,2017370
193.23.148.0/22,2921044
193.23.156.0/24,298795
193.23.157.0/24,690791
193.23.159.0/24,2661886
193.23.160.0/22,2921044
193.23.164.0/23,3017382
193.23.166.0/24,2510769
193.23.167.0/24,2921044
193.23.172.0/24,2661886
193.23.173.0/24,2510769
193.23.174.0/24,798544
193.23.175.0/24,690791
193.23.176.0/22,2921044
193.23.180.0/24,102358
193.23.181.0/24,690791
193.23.182.0/24,3202326
193.23.183.0/24,690791
193.23.184.0/21,2921044
193.23.224.0/24,2635167
193.23.225.0/24,690791
193.23.226.0/24,2921044
193.23.228.0/24,2661886
193.23.229.0/24,3144096
193.23.230.0/23,2921044
193.23.242.0/24,2510769
193.23.243.0/24,2921044
193.23.245.0/24,241170
193.23.246.0/23,3017382
193.23.248.0/24,2921044
193.23.249.0/24,241170
193.23.251.0/24,2921044
193.23.253.0/24,241170
193.23.254.0/24,2921044
193.23.255.0/24,2658434
193.24.0.0/23,597427
193.24.2.0/24,2921044
193.24.3.0/24,2635167
193.24.4.0/23,597427
193.24.6.0/24,2635167
193.24.7.0/24,2921044
193.24.8.0/22,2017370
193.24.12.0/24,2921044
193.24.13.0/24,2635167
193.24.14.0/24,798544
193.24.15.0/24,2921044
193.24.24.0/24,798544
193.24.25.0/24,690791
193.24.26.0/24,2658434
193.24.27.0/24,2921044
193.24.28.0/24,2635167
193.24.29.0/24,3175395
193.24.30.0/24,690791
193.24.31.0/24,2635167
193.24.32.0/22,2921044
193.24.36.0/24,3175395
193.24.37.0/24,2921044
193.24.38.0/23,2750405
193.24.40.0/22,3175395
193.24.44.0/22,2510769
193.24.48.0/20,2921044
193.24.64.0/24,660013
193.24.72.0/21,2921044
193.24.96.0/24,2782113
193.24.97.0/24,1512440
193.24.98.0/24,146669
193.24.99.0/24,298795
193.24.100.0/24,660013
193.24.101.0/24,2629691
193.24.102.0/24,3144096
193.24.103.0/24,130758
193.24.104.0/24,390903
193.24.105.0/24,130758
193.24.106.0/24,3175395
193.24.107.0/24,3017382
193.24.108.0/24,3175395
193.24.109.0/24,798544
193.24.110.0/24,1220409
193.24.111.0/24,2750405
193.24.113.0/24,2635167
193.24.114.0/24,732800
193.24.115.0/24,2661886
193.24.116.0/24,2802361
193.24.117.0/24,298795
193.24.118.0/24,130758
193.24.119.0/24,290557
193.24.120.0/23,130758
193.24.122.0/23,2017370
193.24.124.0/24,3175395
193.24.125.0/24,6290252
193.24.126.0/24,614540
193.24.127.0/24,798544
193.24.128.0/18,2921044
193.24.192.0/22,2658434
193.24.196.0/22,2017370
193.24.200.0/21,798544
193.24.208.0/22,2921044
193.24.212.0/22,798544
193.24.216.0/22,2921044
193.24.220.0/22,690791
193.24.224.0/22,2921044
193.24.228.0/22,2017370
193.24.232.0/22,2562770
193.24.236.0/22,2921044
193.24.240.0/22,732800
193.24.244.0/22,798544
193.24.248.0/24,2782113
193.24.252.0/22,2921044
193.25.0.0/21,798544
193.25.8.0/21,2017370
193.25.16.0/20,2921044
193.25.48.0/20,2750405
193.25.64.0/19,2921044
193.25.96.0/23,2750405
193.25.98.0/23,2782113
193.25.100.0/23,2921044
193.25.102.0/23,2658434
193.25.104.0/23,798544
193.25.106.0/23,3175395
193.25.110.0/23,798549
193.25.114.0/23,2921044
193.25.116.0/23,2635167
193.25.118.0/23,2921044
193.25.120.0/24,2017370
